loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
6000,36 months,5,RENT,50000,debt_consolidation,NJ,21.12,0,73.7,14,0,9,verified
20500,60 months,0,RENT,42000,debt_consolidation,CA,19.11,0,77.63,8,1,14,verified
7000,36 months,1,RENT,45000,car,PA,10.64,0,8.6,14,0,9,not verified
32000,60 months,7,RENT,1.00E+05,debt_consolidation,AZ,14.24,0,48.4,28,0,11,verified
3200,36 months,8,RENT,33600,other,WI,9.07,2,76.8,6,0,6,verified
3000,36 months,0,RENT,18000,credit_card,WI,10.6,0,76.3,9,0,4,verified
2000,36 months,1,RENT,14400,debt_consolidation,WA,9.58,0,84.8,4,0,5,verified
5000,36 months,10,MORTGAGE,52000,debt_consolidation,VA,4.8,1,41.9,17,0,25,not verified
1500,36 months,2,RENT,26000,other,NY,4.71,0,65,5,0,5,verified
15000,60 months,10,RENT,65000,debt_consolidation,MO,19.27,0,74.7,30,0,11,verified
7000,36 months,3,MORTGAGE,53000,credit_card,FL,5.12,0,51.1,13,0,18,verified
6000,36 months,10,RENT,51600,other,CA,27.91,0,38.3,23,0,14,verified
4500,36 months,7,RENT,36000,medical,TX,15.63,0,25,17,0,12,verified
7000,36 months,10,OWN,30000,credit_card,TX,9.12,0,99.7,7,0,12,not verified
6000,36 months,7,MORTGAGE,144000,debt_consolidation,CA,16.22,0,17.6,26,0,26,verified
5000,36 months,7,OWN,61000,major_purchase,PA,11.35,0,0.1,17,0,13,not verified
10600,36 months,0,RENT,31200,debt_consolidation,MA,19.58,0,86,14,1,7,verified
5000,36 months,8,RENT,150000,other,CA,5.57,2,33.5,46,0,14,verified
35000,60 months,10,MORTGAGE,106000,debt_consolidation,CA,16.89,0,95.4,29,0,22,verified
18000,60 months,10,MORTGAGE,122406,debt_consolidation,WA,16.89,0,76.8,39,0,28,verified
25000,36 months,8,MORTGAGE,75000,debt_consolidation,NY,26.98,0,22.3,23,0,21,verified
10800,36 months,10,MORTGAGE,110000,home_improvement,MI,13.47,0,71.4,26,0,28,not verified
6000,36 months,3,RENT,55000,debt_consolidation,NY,6.85,0,92,7,1,5,not verified
17700,36 months,5,RENT,105600,credit_card,TX,18.39,0,39.9,29,0,10,verified
25000,60 months,2,RENT,110000,debt_consolidation,NY,9.27,0,77.3,19,1,27,verified
3000,36 months,7,MORTGAGE,55000,car,GA,14.62,0,3.7,39,0,22,not verified
7000,60 months,7,MORTGAGE,80004,debt_consolidation,RI,17.17,0,86.6,15,0,13,not verified
12000,60 months,4,MORTGAGE,120000,debt_consolidation,CA,13.96,0,15.5,23,0,10,not verified
11200,60 months,1,RENT,80000,small_business,CA,3.34,1,89.5,7,1,12,verified
5000,36 months,6,MORTGAGE,60000,small_business,NC,7.92,0,31.1,19,0,16,not verified
10000,36 months,3,RENT,38400,debt_consolidation,PA,14.22,0,58,9,0,9,verified
3075,36 months,1,RENT,30000,car,NJ,7.96,0,90.9,6,0,9,not verified
6000,36 months,5,MORTGAGE,45000,home_improvement,IL,8.05,0,43.6,19,0,7,not verified
21000,36 months,8,MORTGAGE,175000,major_purchase,TX,10.99,3,40,20,0,12,verified
4200,36 months,3,RENT,30000,other,GA,23.88,0,18.6,35,0,10,not verified
6000,36 months,4,RENT,40000,debt_consolidation,OH,8.19,0,14.1,21,0,4,verified
3000,36 months,7,RENT,62000,debt_consolidation,NY,4.68,0,68.4,6,0,5,not verified
12500,36 months,5,MORTGAGE,75000,debt_consolidation,MN,19.02,0,12.9,29,0,10,verified
3000,36 months,4,RENT,28000,major_purchase,NY,14.49,0,12,11,0,11,verified
5000,36 months,5,RENT,60000,small_business,CA,3.18,0,50.7,12,0,12,verified
5600,36 months,0,RENT,36276,debt_consolidation,NC,4.5,0,59.3,8,0,10,verified
4900,36 months,7,MORTGAGE,90000,home_improvement,CO,15.25,0,12.8,13,0,9,not verified
4550,36 months,2,RENT,42000,debt_consolidation,WA,7,0,37.6,9,0,13,verified
6000,60 months,10,RENT,18000,small_business,WA,16.27,0,56.8,10,1,10,not verified
2000,36 months,3,RENT,40800,vacation,FL,9.03,0,26.6,12,0,25,not verified
8000,36 months,2,RENT,34000,debt_consolidation,IL,13.48,0,80.2,6,0,6,not verified
15000,60 months,2,MORTGAGE,60000,debt_consolidation,MD,18.9,0,35.7,33,1,25,verified
4400,36 months,7,MORTGAGE,62690.88,other,CA,12.81,0,37.5,17,0,13,verified
12425,60 months,4,RENT,44000,debt_consolidation,MO,18.3,0,72.2,30,0,12,verified
7900,36 months,7,RENT,28000,debt_consolidation,CA,19.67,0,48.8,4,0,6,verified
11200,36 months,2,RENT,45000,debt_consolidation,NY,18.88,0,53.8,19,0,24,verified
6000,60 months,3,MORTGAGE,62160,other,OH,14.38,0,86.5,11,0,7,not verified
2500,36 months,10,RENT,75000,debt_consolidation,RI,9.98,0,80.1,23,0,17,verified
30000,60 months,5,MORTGAGE,88000,home_improvement,MI,5.93,0,43.9,28,0,15,verified
5600,36 months,2,OWN,42000,credit_card,VA,17.71,0,63.9,17,0,16,verified
20000,60 months,10,MORTGAGE,55000,debt_consolidation,MT,13.9,0,64.8,25,0,11,verified
15000,36 months,2,MORTGAGE,128148,credit_card,TX,8.47,0,28.8,24,0,17,verified
6900,36 months,3,RENT,27000,car,FL,15.42,0,31.2,8,0,5,verified
3975,60 months,6,RENT,22200,debt_consolidation,FL,23.95,0,71.7,5,1,5,verified
21725,60 months,6,MORTGAGE,51600,credit_card,PA,23.23,0,84,26,1,21,verified
3600,36 months,2,RENT,65000,debt_consolidation,IL,12.31,0,70.7,20,0,8,not verified
9600,60 months,7,MORTGAGE,92000,car,MN,22.93,0,20.4,30,0,12,verified
2500,36 months,2,MORTGAGE,80000,debt_consolidation,MO,22.5,1,78.1,12,0,19,not verified
2000,36 months,10,MORTGAGE,42500,other,NY,12.37,0,15.9,21,0,18,not verified
16000,36 months,0,RENT,175000,debt_consolidation,CT,6.09,0,84.3,50,0,31,verified
10000,36 months,5,RENT,80000,debt_consolidation,CA,8.49,0,96,11,0,16,verified
6000,36 months,9,MORTGAGE,134000,home_improvement,WI,5.29,0,0,45,0,18,verified
8400,36 months,3,MORTGAGE,240000,debt_consolidation,CA,8.12,1,63.8,27,0,13,verified
16000,36 months,6,OWN,72000,debt_consolidation,VA,25.22,0,79,39,0,11,verified
4475,36 months,3,RENT,13200,major_purchase,CA,9,0,74.5,3,1,10,verified
4150,36 months,10,MORTGAGE,62000,debt_consolidation,KS,4.06,1,98.9,15,0,14,verified
13475,60 months,2,MORTGAGE,31200,debt_consolidation,TX,23.23,0,47,17,1,6,verified
12200,60 months,1,RENT,54000,credit_card,OR,16.2,0,66.7,9,0,7,verified
12000,36 months,9,MORTGAGE,95000,major_purchase,CA,14.99,0,35.8,26,0,15,verified
20000,60 months,3,MORTGAGE,67000,debt_consolidation,CA,20.22,0,67,20,1,14,verified
21000,60 months,10,MORTGAGE,85000,major_purchase,CA,6,0,2.6,45,0,21,verified
20000,36 months,10,RENT,60000,debt_consolidation,TX,17.26,1,23.8,15,0,28,verified
7500,36 months,6,RENT,46800,medical,NJ,12.46,0,60.4,12,0,7,not verified
14525,36 months,1,RENT,60000,debt_consolidation,NC,26.46,0,76.5,11,0,11,verified
3000,36 months,4,RENT,30000,moving,NY,2.48,0,95.3,3,1,5,verified
2500,36 months,8,RENT,41500,medical,NY,14.69,0,99.4,10,0,24,not verified
5050,36 months,8,RENT,40000,vacation,NY,5.88,0,80,5,0,4,verified
8000,36 months,7,MORTGAGE,60000,home_improvement,MI,23.98,0,62.2,16,0,8,not verified
9000,36 months,3,MORTGAGE,42000,home_improvement,MO,15.5,0,44.4,25,0,10,not verified
24250,60 months,10,MORTGAGE,62544,credit_card,CA,12.97,0,41.7,32,0,14,verified
10000,36 months,2,MORTGAGE,120000,credit_card,NC,22.36,0,67.5,51,0,10,not verified
15000,36 months,2,RENT,54996,debt_consolidation,VA,7.68,0,64.8,14,0,7,not verified
5000,36 months,3,MORTGAGE,120000,debt_consolidation,NY,14.7,0,63.1,33,0,12,not verified
2400,36 months,10,RENT,40000,major_purchase,CA,10.05,0,29.4,16,0,19,not verified
13000,36 months,2,MORTGAGE,48000,home_improvement,WA,9.78,1,2.3,28,0,11,not verified
35000,36 months,10,OWN,104000,debt_consolidation,NC,28.12,0,27.4,53,0,31,verified
15000,60 months,2,RENT,132000,credit_card,CA,2.88,0,84.9,16,0,24,verified
2050,36 months,10,OWN,50000,home_improvement,MO,23.55,0,41.5,21,0,20,verified
2000,36 months,4,RENT,68500,car,TX,5.19,0,3.7,14,0,24,not verified
12000,60 months,10,RENT,73000,debt_consolidation,CO,20.3,0,84,25,0,21,verified
6350,36 months,4,MORTGAGE,43200,major_purchase,TX,12.3,0,2.4,8,1,4,not verified
14400,36 months,5,RENT,48000,debt_consolidation,CA,22.07,0,72.6,23,0,21,verified
1000,36 months,10,RENT,23712,other,OR,17.61,0,63,6,0,8,not verified
8000,36 months,2,RENT,66000,small_business,FL,14.65,1,74.5,22,0,6,not verified
11000,36 months,6,MORTGAGE,63000,debt_consolidation,PA,18.74,0,49.1,55,0,11,verified
14800,36 months,2,RENT,68000,wedding,NJ,18.79,0,27.6,33,0,8,verified
4725,36 months,4,MORTGAGE,45000,debt_consolidation,AZ,22.93,1,37.8,19,0,14,verified
5000,36 months,6,RENT,80000,credit_card,NY,3.39,0,1.4,13,0,10,not verified
6000,36 months,6,MORTGAGE,24996,major_purchase,PA,17.62,0,6.6,15,0,5,not verified
12400,60 months,0,RENT,48500,debt_consolidation,CA,10.07,0,78,14,1,11,verified
30000,60 months,6,MORTGAGE,123000,debt_consolidation,CA,8.65,0,20.3,30,0,14,verified
15000,36 months,3,RENT,32568,debt_consolidation,CA,14.74,1,66.2,16,0,17,not verified
4800,36 months,2,MORTGAGE,36000,small_business,IL,20.7,0,79.2,18,0,37,not verified
7575,36 months,7,RENT,54000,debt_consolidation,GA,17.96,0,31.3,19,0,6,verified
30000,60 months,10,MORTGAGE,130000,debt_consolidation,OH,17.13,1,53.9,32,0,28,verified
25000,60 months,6,RENT,50000,small_business,NC,13.22,0,83.3,13,1,13,verified
8500,36 months,10,MORTGAGE,54000,debt_consolidation,PA,24.6,0,47.2,37,0,20,not verified
9000,36 months,0,MORTGAGE,30000,small_business,NY,18.72,0,47.5,25,0,14,verified
5000,36 months,3,RENT,71400,moving,MA,5.14,0,76.3,9,0,6,verified
11000,36 months,1,RENT,97500,debt_consolidation,TX,11.94,0,98.7,11,0,27,not verified
5000,36 months,4,MORTGAGE,97000,credit_card,GA,10.59,0,15.1,38,0,15,not verified
3200,36 months,0,RENT,31200,debt_consolidation,TX,14.35,2,0,10,0,6,verified
1000,36 months,9,RENT,50000,other,GA,18.82,6,44.2,16,0,13,verified
20000,60 months,10,RENT,60000,small_business,NC,17.96,2,49.1,33,1,11,verified
35000,60 months,8,MORTGAGE,150000,debt_consolidation,GA,9.7,1,75.8,36,0,19,verified
16750,60 months,3,MORTGAGE,48000,debt_consolidation,CA,8.07,0,63.5,20,0,8,verified
35000,60 months,8,RENT,75000,debt_consolidation,CA,19.62,0,79,25,0,29,verified
4200,36 months,6,RENT,48000,debt_consolidation,TX,21.4,0,81.5,16,0,6,verified
25000,60 months,10,MORTGAGE,165000,debt_consolidation,PA,6.98,0,61.4,19,0,17,verified
30000,60 months,5,MORTGAGE,80000,other,SD,10.04,0,3.8,34,0,17,verified
14000,60 months,9,OWN,35000,debt_consolidation,KY,5.93,0,7.2,5,1,10,not verified
3000,36 months,2,RENT,60000,wedding,MA,13.74,1,24.9,24,0,9,verified
10000,36 months,1,RENT,48720,debt_consolidation,CT,18.97,0,53.3,12,0,4,not verified
4800,36 months,10,MORTGAGE,45336,home_improvement,AZ,16.41,0,39.1,12,0,8,not verified
8000,36 months,10,MORTGAGE,44000,debt_consolidation,SD,12,2,38.9,40,0,22,not verified
4750,36 months,1,OWN,21600,debt_consolidation,CA,20.56,0,76.9,9,0,13,not verified
26500,60 months,6,RENT,51312,debt_consolidation,CA,20.98,0,97.4,32,0,18,verified
6075,36 months,2,MORTGAGE,35000,debt_consolidation,FL,8.85,0,96.7,14,0,8,verified
8800,36 months,3,MORTGAGE,64000,credit_card,PA,8.06,0,35.3,10,0,12,verified
30000,60 months,10,MORTGAGE,64800,debt_consolidation,WV,22.06,0,51.4,33,0,16,verified
17000,60 months,10,MORTGAGE,100650,debt_consolidation,NC,10.27,0,75.5,19,1,13,verified
3600,36 months,10,MORTGAGE,60000,credit_card,CA,4.74,0,17.9,12,0,10,not verified
1000,36 months,0,MORTGAGE,27000,other,MD,12.62,1,50.5,3,1,4,not verified
14575,60 months,10,RENT,45000,debt_consolidation,NC,24.96,0,29.2,40,0,17,not verified
5000,36 months,6,RENT,45000,moving,NJ,9.87,0,15.1,20,1,9,not verified
12000,36 months,4,RENT,113000,wedding,TX,5.6,0,7.5,9,0,7,verified
8000,36 months,10,MORTGAGE,21600,major_purchase,PA,15.44,0,5.8,32,0,20,verified
4000,36 months,7,OWN,68400,debt_consolidation,FL,20.3,0,79.7,46,1,9,not verified
18000,36 months,9,RENT,80000,debt_consolidation,NJ,18.69,0,45.3,19,0,16,not verified
14125,60 months,1,RENT,28800,moving,NC,7.08,0,86.1,7,1,11,verified
10000,36 months,1,MORTGAGE,57240,major_purchase,VA,2.2,0,11.4,21,0,37,not verified
4500,36 months,9,RENT,20000,credit_card,CA,18.48,0,49.8,5,0,4,not verified
15000,36 months,10,RENT,47881.47,credit_card,VA,10.23,0,67.6,11,0,11,not verified
15000,36 months,2,RENT,58000,credit_card,NY,11.36,0,23.1,31,0,14,not verified
18000,36 months,10,MORTGAGE,83000,debt_consolidation,NC,12.62,0,24.8,32,0,13,not verified
4000,36 months,7,MORTGAGE,72000,major_purchase,MA,14.82,2,37.9,40,0,13,verified
7000,60 months,10,MORTGAGE,59400,debt_consolidation,NJ,21.23,0,54.4,33,1,13,not verified
12000,36 months,10,RENT,48609.6,debt_consolidation,CA,21.72,0,37.4,14,0,16,not verified
12400,60 months,6,OWN,40000,debt_consolidation,CA,15.69,0,54.7,16,1,10,verified
15000,36 months,7,MORTGAGE,38400,small_business,AR,17.38,1,81.7,12,0,12,verified
9600,60 months,0,RENT,75000,major_purchase,VA,10.69,0,46.6,11,0,10,verified
15000,36 months,0,MORTGAGE,37000,credit_card,WA,8.01,0,52.8,23,0,14,verified
15000,60 months,0,MORTGAGE,45000,debt_consolidation,IL,15.73,0,37.6,31,0,8,verified
20000,60 months,8,RENT,105000,debt_consolidation,NC,26.31,0,73.2,40,0,18,verified
6000,36 months,10,RENT,60000,debt_consolidation,NY,13.7,0,58.9,10,0,8,verified
12000,60 months,10,MORTGAGE,35700,home_improvement,CA,5.24,0,37.5,7,0,17,verified
20400,60 months,3,MORTGAGE,160680,home_improvement,CA,5.35,0,30.7,11,0,7,verified
5700,36 months,0,RENT,53000,small_business,CA,10.01,0,56,24,0,13,not verified
2400,36 months,5,RENT,43000,debt_consolidation,UT,7.34,0,67.6,7,0,16,not verified
15000,36 months,4,MORTGAGE,199000,debt_consolidation,NY,0,0,0,16,0,20,verified
2650,36 months,10,MORTGAGE,47000,wedding,CA,6.13,0,49.8,14,0,20,not verified
3500,36 months,8,MORTGAGE,72000,home_improvement,NY,22.2,0,47.6,43,0,17,not verified
6000,36 months,2,RENT,35004,debt_consolidation,NJ,21.97,0,81.7,25,0,10,not verified
15000,36 months,0,RENT,43000,debt_consolidation,CA,24.39,0,48.5,27,0,15,verified
2000,36 months,2,RENT,50000,other,PA,23.16,0,66.5,30,0,7,not verified
2100,36 months,6,OWN,113400,car,NY,11.38,1,52.3,33,0,24,verified
5000,36 months,4,MORTGAGE,106000,debt_consolidation,TX,11.42,1,96.5,31,0,10,verified
5000,36 months,2,MORTGAGE,48000,other,KY,1.05,0,22.5,14,0,6,not verified
6400,36 months,10,MORTGAGE,103000,other,CA,5.07,0,16.9,16,0,12,not verified
14400,60 months,3,MORTGAGE,65996,debt_consolidation,FL,9.29,1,49.1,14,0,7,verified
18000,36 months,10,MORTGAGE,69900,car,OR,17.01,0,69.7,15,0,21,verified
3000,36 months,1,RENT,17520,credit_card,TX,9.66,0,19.5,9,0,8,not verified
2400,36 months,10,RENT,70000,other,NY,14.73,0,58.2,13,0,21,not verified
5600,36 months,10,RENT,69600,credit_card,VA,3.5,2,39.8,24,0,22,not verified
15250,60 months,0,RENT,35000,debt_consolidation,FL,20.57,0,72.9,19,1,9,not verified
1600,36 months,7,RENT,57000,other,MO,12.69,0,98.9,17,1,12,not verified
10000,36 months,2,RENT,48000,debt_consolidation,CO,24.43,0,48.2,21,0,22,not verified
18000,36 months,1,MORTGAGE,153600,moving,HI,20.77,0,3.1,37,0,26,verified
5000,36 months,3,MORTGAGE,165000,home_improvement,CA,11.07,0,13.6,36,0,21,verified
8000,36 months,10,MORTGAGE,225000,debt_consolidation,CA,7.72,0,71.1,32,0,20,verified
8000,36 months,1,MORTGAGE,115000,other,NY,4.5,0,56.7,24,0,7,not verified
6000,36 months,10,MORTGAGE,96000,credit_card,CA,5.13,0,44.9,39,0,19,not verified
9000,36 months,2,OWN,61425,credit_card,CA,24.79,0,48.4,14,0,13,not verified
6000,36 months,10,MORTGAGE,27012,debt_consolidation,WA,8.62,0,22,14,1,15,not verified
20000,36 months,10,RENT,160000,credit_card,CA,5.61,0,41.2,23,0,23,verified
15000,60 months,4,MORTGAGE,50000,debt_consolidation,NJ,1.06,0,2.2,22,0,12,verified
3000,36 months,0,RENT,65000,credit_card,DC,6.54,0,63.6,11,0,12,not verified
6000,36 months,1,RENT,40000,wedding,MO,9.18,0,49.9,9,0,5,not verified
5125,36 months,10,MORTGAGE,63500,debt_consolidation,OR,23.64,0,70.4,12,0,13,verified
15000,36 months,10,MORTGAGE,77927,debt_consolidation,KS,22.21,0,48.2,34,0,18,verified
16000,60 months,0,RENT,55000,debt_consolidation,NJ,22.23,0,56.4,30,1,14,not verified
4600,36 months,0,RENT,58000,credit_card,CA,4.03,0,68.3,11,0,6,not verified
10000,36 months,6,MORTGAGE,85000,debt_consolidation,CA,10.6,0,23.7,46,0,36,not verified
2250,36 months,3,MORTGAGE,27600,debt_consolidation,NV,20.61,0,87,18,1,5,verified
35000,60 months,10,MORTGAGE,150000,debt_consolidation,CA,6.65,0,32.3,38,0,23,verified
6000,36 months,1,RENT,48000,medical,NC,2.75,0,3.4,20,1,6,not verified
20000,60 months,10,MORTGAGE,51000,debt_consolidation,VA,13.01,0,46.3,21,1,18,verified
9525,60 months,7,RENT,55992,debt_consolidation,MI,21.97,0,96,18,1,11,verified
4450,36 months,5,RENT,33600,medical,CO,14.96,0,7.1,5,0,3,verified
22000,60 months,6,MORTGAGE,61000,home_improvement,AL,20.83,0,10.1,20,0,11,verified
35000,60 months,0,RENT,69000,debt_consolidation,NJ,12.3,0,84.1,22,1,19,verified
2500,36 months,2,RENT,68004,other,FL,7.41,0,44,18,0,12,not verified
3500,36 months,3,RENT,45000,debt_consolidation,CA,3.81,0,24.2,7,0,12,verified
14400,36 months,4,RENT,96000,credit_card,NY,20.76,0,49.2,23,0,13,verified
7000,36 months,6,MORTGAGE,73000,major_purchase,NY,8.17,0,29.8,24,0,8,verified
1800,36 months,4,RENT,35000,car,NC,25.68,0,42.7,28,0,13,not verified
4000,60 months,1,RENT,24996,other,NC,5.38,0,46.3,11,0,6,verified
35000,60 months,5,MORTGAGE,65000,home_improvement,NY,21.06,0,27.7,27,1,18,verified
3850,36 months,5,RENT,48500,credit_card,WV,16.85,0,10.2,13,0,16,not verified
3000,36 months,4,MORTGAGE,80000,wedding,WI,5.83,0,74.5,20,0,17,not verified
3200,36 months,10,MORTGAGE,69996,other,TX,0,0,0,9,0,14,not verified
21000,60 months,10,MORTGAGE,1.00E+05,small_business,IL,14.58,0,48.2,24,0,15,verified
8275,36 months,5,MORTGAGE,155000,debt_consolidation,TX,17.67,0,72.9,35,1,12,not verified
12000,36 months,6,RENT,130000,credit_card,NV,3.54,0,79.1,22,0,7,verified
6500,36 months,4,RENT,84000,credit_card,VA,8.7,1,72.8,8,0,4,verified
3600,36 months,4,RENT,39500,debt_consolidation,NY,13.12,1,92.3,34,0,15,not verified
14000,60 months,10,MORTGAGE,79000,debt_consolidation,SC,15.72,2,88.1,27,1,23,not verified
12000,36 months,3,RENT,42000,debt_consolidation,GA,22.71,0,57.7,30,0,11,verified
20000,60 months,10,MORTGAGE,82812,home_improvement,HI,18.78,1,84.1,25,0,9,verified
8000,36 months,4,MORTGAGE,90000,home_improvement,CA,7.68,0,36.1,19,0,27,verified
8000,60 months,3,RENT,72000,major_purchase,NY,0.47,0,23.6,3,0,5,verified
12375,36 months,0,MORTGAGE,36000,credit_card,MO,24.13,0,11.9,15,0,16,verified
4200,60 months,1,RENT,15600,other,IL,16.08,0,58.5,13,0,5,verified
27200,60 months,4,MORTGAGE,195000,major_purchase,MA,18.32,0,56.3,45,1,12,verified
16000,36 months,3,MORTGAGE,150000,other,TX,14.39,0,72.1,28,0,11,verified
5600,36 months,5,MORTGAGE,60000,major_purchase,PA,14.02,0,19.8,21,0,9,verified
6000,36 months,0,MORTGAGE,95000,home_improvement,CT,8.02,0,46.5,31,0,38,verified
35000,60 months,10,MORTGAGE,90000,debt_consolidation,TX,27.17,0,56.2,42,1,20,verified
8000,36 months,10,MORTGAGE,68000,car,CT,2.86,0,41.1,13,0,14,not verified
15000,36 months,1,MORTGAGE,175000,debt_consolidation,FL,9.48,0,40.7,38,0,17,verified
7000,36 months,1,RENT,48000,debt_consolidation,CA,8.45,0,91.6,12,0,9,not verified
20000,60 months,4,MORTGAGE,105000,home_improvement,TX,25.46,0,57.5,34,0,11,verified
10000,36 months,0,OWN,70000,debt_consolidation,NY,8.23,0,35.1,23,0,13,verified
16000,60 months,2,MORTGAGE,75000,debt_consolidation,MI,8.03,0,40.8,19,0,9,verified
18000,36 months,10,MORTGAGE,93000,home_improvement,VA,15.47,0,66,28,0,27,verified
12000,60 months,3,RENT,53060,other,TX,18.18,0,28.8,20,0,7,verified
5000,36 months,2,MORTGAGE,103000,debt_consolidation,CA,14.47,0,18.3,39,0,15,verified
2000,36 months,0,RENT,86000,debt_consolidation,VA,6,0,25.9,18,0,7,verified
8000,36 months,10,MORTGAGE,1.00E+05,debt_consolidation,LA,8.2,0,38.2,17,0,36,verified
12000,36 months,0,MORTGAGE,117960,wedding,CA,0.6,0,64.3,17,0,12,verified
14125,36 months,4,RENT,40000,debt_consolidation,OH,23.91,0,86.6,13,0,12,verified
12000,36 months,6,RENT,54000,debt_consolidation,NJ,8.24,0,38.6,12,0,8,not verified
5600,36 months,6,MORTGAGE,49200,credit_card,MD,24.32,0,69.4,33,0,16,verified
21000,36 months,10,MORTGAGE,175000,other,MA,5.62,0,79.4,28,0,14,verified
7000,36 months,0,MORTGAGE,110000,debt_consolidation,NC,1.81,0,56,7,1,12,verified
2000,60 months,10,MORTGAGE,80400,other,NJ,7.91,1,27.8,25,0,13,not verified
35000,60 months,4,MORTGAGE,137400,wedding,MD,15.45,0,18.2,36,0,12,verified
6000,36 months,8,RENT,37008,debt_consolidation,OH,22.63,0,44.7,25,0,6,not verified
2400,36 months,1,RENT,21600,small_business,UT,1.67,0,21.3,3,1,4,verified
2400,36 months,7,RENT,38568,debt_consolidation,CA,14.78,0,96.8,6,0,7,verified
7500,36 months,10,RENT,51000,major_purchase,AK,14.73,0,0.7,23,0,12,not verified
9500,36 months,10,MORTGAGE,153000,renewable_energy,NC,11.4,0,80.2,33,0,22,not verified
8000,36 months,6,MORTGAGE,97700,debt_consolidation,MO,5.7,0,66.3,16,0,11,not verified
25000,60 months,6,MORTGAGE,90000,debt_consolidation,FL,12.89,0,62.4,14,1,11,verified
12000,60 months,10,MORTGAGE,60000,debt_consolidation,FL,0.7,0,2.6,8,1,11,verified
10000,60 months,10,MORTGAGE,39000,other,NY,16.31,0,11.5,26,0,20,not verified
14000,60 months,10,MORTGAGE,40056.64,debt_consolidation,FL,8.33,0,12.1,15,1,21,not verified
